cleaned_text,text_cleaned,raw_sentiment_label,raw_sentiment_score,sentiment_category
bahkan tempo lebih hebat dr rg si rh yg gak berani serang kritik prabowo tp tempo berani,bahkan tempo lebih hebat rg si rh berani serang kritik prabowo tp tempo berani,Positive,0.9668852090835571,positive
sama rezim yg dluu indonesia gelap,sama rezim dluu indonesia gelap,Negative,0.9998739957809448,negative
duit t lebih siapa sih yg tidak ngiler apalagi para pendukung maupun timnya prabowo saatnya mereka meminta jatah atas kerja mereka waw ngeri sekali ya,duit t lebih siapa sih ngiler dukung maupun tim prabowo saat minta jatah atas kerja waw ngeri sekali,Negative,0.9997859597206116,negative
bocor faforitkuuuuu,bocor faforitkuu,Neutral,0.9990875720977783,neutral
baru sadar kl tempo itu g akan pernah kehabisan berita,baru sadar kl tempo g pernah habis berita,Neutral,0.8496215343475342,neutral
persidangan hasto kok ndak diliput tempo sudah jadi anak abah yah,sidang hasto kok ndak liput tempo jadi anak abah yah,Negative,0.9861057996749878,negative
wah ini bisa jadi namanya makanan bergizi gratis untuk penjahat gak berani sebut yang itu atut diteror kepala babi,wah jadi nama makan gizi gratis jahat berani sebut atut teror kepala babi,Negative,0.999853253364563,negative
gimana kabarnya makan gizi,gimana kabar makan gizi,Neutral,0.4971412420272827,neutral
wiiihh mantap baru upgrade studio nih om dpt suntikan dana asing kah,wiihh baik baru upgrade studio nih om sunti dana asing,Negative,0.9469250440597534,negative
semestinya prabowo lah yang paling dirugikan x dicurangi jokowi tapiiii faktanya prabowo memuja muja jokowi,mesti prabowo lah paling rugi x curang jokowi tapi fakta prabowo puja muja jokowi,Negative,0.9987205266952515,negative
kapan bangsa ini maju ya allah,kapan bangsa maju allah,Negative,0.8370270133018494,negative
masihkah anda mau dukung gerinda di pemilu,masih mau dukung gerinda milu,Neutral,0.9996044039726257,neutral
ok gas ok gaslanjutkan pak prabowo biar merasakan dampaknya pemilu depan bapak lagi menang,gas gaslanjutkan pak prabowo biar rasa dampak milu depan bapak menang,Neutral,0.9796773791313171,neutral
dukung full media sebagai satu satunya media yang mengkawal jalannya pemerintah,dukung full media satu satu media kawal jalan perintah,Neutral,0.9977208971977234,neutral
uncle pram tuh gausah kasih wejangan ke pemerintah ngapain udah ngobrolin aja kebobrokan pemerintah pake nyaranin untuk evaluasi total hadeh,uncle pram tuh gausah kasih wejang perintah ngapain ngobrolin bobrok perintah pakai nyaranin evaluasi total hadeh,Negative,0.9998164772987366,negative
ketika media media banyak yg mendekat ke prabowoentah itu di undang atau medekati rezimkini kita hanya tergantung ke media tempo yg masih kita percaya,media media banyak dekat prabowoentah undang medekati rezimkini gantung media tempo percaya,Neutral,0.79827481508255,neutral
kami akan selalu berharap agar selalu ada media yg netral dan kritis semoga tempo mampu melakukan itu,selalu harap selalu media netral kritis moga tempo mampu laku,Positive,0.9600401520729065,positive
tetaplah bersuara tempo bocor alus demi perbaikan di negeri yg bobrok ini,tetap suara tempo bocor alus baik negeri bobrok,Negative,0.9997250437736511,negative
ngga seru ah tetap harus baca majalah temponya,ngga seru ah tetap baca majalah tempo,Positive,0.6648033857345581,positive
tajam terdepan dan aktual gaspol bocor alus,tajam depan aktual gaspol bocor alus,Neutral,0.9958900809288025,neutral
nenek monyang ku seorang koruptor,nenek monyang ku orang koruptor,Negative,0.9998800754547119,negative
kok lama mikir nya dulu kan usaha catering wapres kita ya jadinya program nya ya masukin gak jauh dr vatering cuma di bungkus dengan program proyek makan gizi ini jejak digital gak boong,kok lama mikir nya dulu kan usaha catering wapres jadi program nya masukin jauh vatering cuma bungkus program proyek makan gizi jejak digital boong,Negative,0.9996353387832642,negative
kenapa program ini ga di kerjain ama kantin sekolah aja yaak jadi kayak kantin sekolah aja yang ngerjain trus diawasin ama bgn nah ntar makannya kayak prasmanan geto jadi murid bisa milih mau makannya apa tp yang bergizi geto,program kerjain ama kantin sekolah yaak jadi kayak kantin sekolah ngerjain terus diawasin ama bgn nah ntar makan kayak prasmanan geto jadi murid milih mau makan apa tp gizi geto,Negative,0.9964248538017273,negative
media lain kemana apakah mereka takut untung ada tempo gak ada ruginya mendukung tempo,media takut untung tempo rugi dukung tempo,Negative,0.999847412109375,negative
itu narasumberkoarkoar janganx gegara gak kebagian kue mbg kali yha he he he,narasumberkoarkoar janganx gegara bagi kue mbg kali yha he he he,Neutral,0.9983502626419067,neutral
negara paling koruptor merajalelajika anggaran triliyun pasti korupsi merajalela,negara paling koruptor merajalelajika anggar triliyun korupsi rajalela,Negative,0.9998297691345215,negative
kan udah diundang ke istana wkwk,kan undang istana wkwk,Neutral,0.9994816184043884,neutral
pemerintah pusat sudah seharusnya mendukung penuh podcast bocor halus inisehingga pemerintah pusat tahu isusisu yang dimunculkan oleh bocor halus ke permukaandengan demikian pemerintah pusat bisa menurunkan timnya menyediliki apakah isu itu benar atau tidak dengan demikian uang negara bisa diselamatkan untuk membangun bangsa dan negara yang kita cintai inijadi tidak perlu lagi kesanakemari pemerintah untuk mencari dan membujuk investor dari luar agar menanamkan modalnya ke indonesia,perintah pusat dukung penuh podcast bocor halus inisehingga perintah pusat tahu isusisu muncul bocor halus permukaandengan perintah pusat turun tim lik isu benar uang negara selamat bangun bangsa negara cinta inijadi perlu kesanakemari perintah cari bujuk investor luar tanam modal indonesia,Negative,0.9919238686561584,negative
penting sekali mengetahui informasi hasil investigasi sep ttg mbg ini,penting sekali tahu informasi hasil investigasi sep ttg mbg,Neutral,0.9974688291549683,neutral
semua akan proyek pada waktunya bullshit dgn maksud memajukan bangsa,semua proyek waktu bullshit maksud maju bangsa,Negative,0.8006141781806946,negative
lanjukan informasi ke publik sbg alat kontrol yang rational dan profesional,lanjuk informasi publik alat kontrol rational profesional,Neutral,0.999715268611908,neutral
hajar terus bang,hajar terus bang,Negative,0.999850869178772,negative
media soros,media soros,Neutral,0.9994909763336182,neutral
apakah penetapan mitra pelaksana program mbg sdh sesuai peraturan pengadaan barang jasa apakah mitra tsb dpt melaksanakan tugasnya sesuai ketetapan program dan apakah penanggung jwb program mbg sdh memenuhi kewajiban thp mitra penerima manfaatnya,tetap mitra laksana program mbg sesuai atur ada barang jasa mitra tsb laksana tugas sesuai tetap program tanggung jwb program mbg penuh wajib thp mitra terima manfaat,Neutral,0.9986831545829773,neutral
trik lama orba jilid,trik lama orba jilid,Negative,0.9977263808250427,negative
mbg tujuanya bagus cumaaa jalaninya aneh truss kantin gimana pedagang disekolahan gimana gilaaaa kontradiktif sama tujuanya memberantas pengangguran,mbg tujuanya baik cumaa jalan aneh truss kantin gimana dagang sekolah gimana gilaa kontradiktif sama tujuanya berantas anggur,Negative,0.9998536109924316,negative
di sekolahku belum ada bang program makan gratis jadi kapan itu makan gratis ya,sekolah bang program makan gratis jadi kapan makan gratis,Neutral,0.8213894963264465,neutral
ini belum beres udah buat peluang lagi di koperasi merah putih,beres buat peluang koperasi merah putih,Neutral,0.9980072379112244,neutral
klu proyek ini jdi bancakn korupsi yg prtama hrs di adili prabowo dn gibran,klu proyek jdi bancakn korupsi prtama hrs adil prabowo dn gibran,Neutral,0.9993768334388733,neutral
ternyata apbn cuma jadi bancakan penguasa lagi gelap,nyata apbn cuma jadi bancak kuasa gelap,Negative,0.9998487234115601,negative
benerin kesejahteraan orang tuanya dulu khususnya yang miskin,benerin sejahtera orang tua dulu khusus miskin,Negative,0.9998160004615784,negative
di bali mana sih mbg ini dah berjalan anak ku sma dan sd sampe sekarang belum dapat,bal mana sih mbg dah jalan anak ku sma sd sampe sekarang,Negative,0.9995218515396118,negative
sebenernya alasan mengatasi stunting dengan program mbg untuk anak usia sekolah berarti kurang lebih mulai usia sampai tahun itu bisa dikatakan sebagai alasan yang tidak tepat mas pram soalnya pencegahan stunting itu sendiri kuncinya ada di hari pertama kehidupan kurang lebih thn dimulai dari bayi masih ada di kandungan kalau di hari itu udah mengalami problem pertumbuhan ya udah ngga bisa diperbaiki di usia setelahnya jadi prabowo pakai alasan pencegahan stunting dengan program mbg ya ngga tepat terlalu mengadaada kecuali kalo sasaran mbg nya untuk ibu hamil,sebenernya alas atas stunting program mbg anak usia sekolah arti kurang lebih mulai usia tahun kata alas tepat mas pram soal cegah stunting sendiri kunci hari pertama hidup kurang lebih tahun mulai bayi kandung kalau hari alami problem tumbuh ngga baik usia telah jadi prabowo pakai alas cegah stunting program mbg ngga tepat terlalu mengadaada kalau sasar mbg nya ibu hamil,Negative,0.997892439365387,negative
dengernya sedih pilu eneg dr awal dah yakin mbg akan menjadi skt sumber korupsi terbaru niatnya mmg bagus mulia tp sdm indonesia kan rpk rakus pinter korupsi jd hrsnya uang mbg dipakai buat pendidikan akhlak rakyat indonesia menggolkan uu hukuman mati utk koruptor,dengernya sedih pilu eneg awal dah yakin mbg jadi skt sumber korupsi baru niat mmg baik mulia tp sdm indonesia kan rpk rakus pinter korupsi jadi hrsnya uang mbg pakai buat didik akhlak rakyat indonesia gol uu hukum mati koruptor,Negative,0.9998016953468323,negative
hmmmm kalau gak pakai sub con jadi yang harus kerja perusahaan gitu otak yang ngomong ini dimana yah,hmm kalau pakai sub con jadi kerja usaha gitu otak ngomong yah,Negative,0.9682932496070862,negative
maju terus tempo,maju terus tempo,Positive,0.8296676874160767,positive
msh pilpres sdh ragu dgn program konyol krn pst byk kruptornyanth otak msh ada ya sekelas org berpendidikan sprrt ini otak ga bs di pakai,msh pilpres ragu program konyol pst byk kruptornyanth otak msh kelas org didik sprrt otak bs pakai,Negative,0.9988226294517517,negative
tempo yg msh bs dipercaya,tempo msh bs percaya,Positive,0.9990711212158203,positive
aku mau tebak platform harta karunnya wkwkw kluenya open source berlangganan bisa download janganjangan scribd emang kebanyakan kebocoran data ada di platform ini,aku mau tebak platform harta karun wkwkw kluenya open source langgan download janganjangan scribd memang banyak bocor data platform,Neutral,0.999665379524231,neutral
makan bergizi gratis nga bisa semua pakai dapuryg terbaik hrs sebagian kasih orang tualingkungan rtkupon bisa tukar ditokotoko ygbterima kupon dapat reward potong pajaksebagai reward ikut programkupon warung warung sekitar rumah berhak dikasihmonitoring big problem thanks you ftom boise idaho usa,makan gizi gratis nga semua pakai dapuryg baik hrs bagi kasih orang tualingkungan rtkupon tukar ditokotoko ygbterima kupon reward potong pajaksebagai reward ikut programkupon warung warung rumah hak dikasihmonitoring big problem thanks you ftom boise idaho usa,Neutral,0.7379406094551086,neutral
setiap orang ada masanya setiap masa ada orangnya flash back periode sebelumnua proyek hilirisasi foodestate berapa banyak budget yg menguap tanpa hasil wajarlah periode sekarang project mbg,orang masa masa orang flash back periode sebelumnua proyek hilir foodestate berapa banyak budget uap hasil wajar periode sekarang project mbg,Negative,0.8304548263549805,negative
gua bingung ama manusia manusia itu udah kaya masih aja rakus nauzubillah minzalik,gua bingung ama manusia manusia kaya rakus nauzubillah minzalik,Negative,0.9998276233673096,negative
bacakan korupsi,baca korupsi,Negative,0.9998741149902344,negative
kroni george soros siapa hayoh,kroni george soros siapa hayoh,Negative,0.7059435248374939,negative
ya alloh dzolimnya mereka para perencana pencaplok dana mbg,alloh dzolimnya rencana caplok dana mbg,Neutral,0.9650745987892151,neutral
prihatin dan sedih lihat kondisi negara tercinta ini cita suci reformasi sdh lama bergulir tp sejak gara akalan aturan utk meloloskan seseorang cawe di pilpres dan pilkada tambah runyem sprtinya jadi kita wajib berterima kasih utk tempo yg telah jadi pilar utk bocorkan semua yg tdk beres next tolong bahas lagi pager makan laut yg ternyata blm dicabut semua jgn sampai ada mirip singapura di indonesia,prihatin sedih lihat kondisi negara cinta cita suci reformasi lama gulir tp sejak gara akal atur lolos orang cawe pilpres pilkada tambah runyem sprtinya jadi wajib terima kasih tempo jadi pilar bocor semua beres next bahas pager makan laut nyata cabut semua jangan mirip singapura indonesia,Negative,0.9983665347099304,negative
mau tdk mau terima lah pemimpim konoha yg tdk memiliki kemampuan mempimpin negara ini menang nya aja krn di bantu di dl ke curangan doakan aja presiden bs sampai thn menjabat jgn tb gagal di tgh jln krn bs di ambil alih dgn fufufafa makin hancur negara konohha,mau mau terima lah pemimpim konoha milik mampu pimpin negara menang nya bantu dl curang doa presiden bs tahun jabat jangan tb gagal tgh jln bs ambil alih fufufafa makin hancur negara konohha,Negative,0.999835729598999,negative
rugi milih prabowo,rugi milih prabowo,Negative,0.9998689889907837,negative
sama dgn proyek food estatemn proyeknyamn anggarannya tau buat dana logistik pilpres,sama proyek food estatemn proyeknyamn anggar tau buat dana logistik pilpres,Neutral,0.9988548755645752,neutral
ntt blm menikmati mbg kok sudah tercium bagi² cuan,ntt nikmat mbg kok cium bagi cuan,Positive,0.9995142221450806,positive
saya bangga dengan kekacauan ini,bangga kacau,Negative,0.9996966123580933,negative
proyek coyyy,proyek coyy,Neutral,0.9918013215065002,neutral
petani luar negeri importir pangan yayasan dan catering kroni wowo terima kasih wowo berkat anda kami kaya raya,tani luar negeri importir pangan yayasan catering kroni wowo terima kasih wowo berkat kaya raya,Neutral,0.9990328550338745,neutral
belum lgi proyek di papua haji isam yg notabene org deket prabowo juga,lgi proyek papua haji isam notabene org deket prabowo,Neutral,0.9994072914123535,neutral
hajar bro bongkar habis,hajar bro bongkar habis,Negative,0.9997885823249817,negative
pantas ajalenis kogoya paling emosi waktu ank papua demo tolak mbglk kalo jago ngomong gede jgn dijkt tpi langsung dipapuaaberani galk tau diribanyak ditolak dipapua,pantas ajalenis kogoya paling emosi waktu ank papua demo tolak mbglk kalau jago ngomong gede jangan dijkt tpi langsung dipapuaaberani galk tau diribanyak tolak dipapua,Negative,0.9998010993003845,negative
